@relation pizzarequests

@attribute PostEdited {0,1}
@attribute NumberOfUpVotes numeric
@attribute NumberofDownVotes numeric
@attribute CommentsOnRequest numeric
@attribute CommentsOnRetrieval numeric
@attribute WordScore numeric
@attribute TitleScore numeric
@attribute class {0,1}

@data
"0","4.0","5.0","0.0","1.0","14615","831","0"
"0","5.0","1.0","953.0","1000.0","16412","270","0"
"1","3.0","0.0","0.0","0.0","19291","1618","0"
"0","5.0","0.0","28.0","62.0","12050","387","0"
"0","17.0","6.0","0.0","1.0","23602","120","0"
"0","25.0","6.0","193.0","205.0","25707","1527","0"
"0","6.0","3.0","287.0","428.0","21009","717","0"
"0","4.0","1.0","0.0","1.0","7351","262","0"
"0","5.0","1.0","24.0","953.0","24799","469","0"
"0","4.0","3.0","0.0","1.0","17154","1075","0"
"0","1.0","2.0","12.0","18.0","9039","630","0"
"0","3.0","1.0","0.0","0.0","25599","750","0"
"1","16.0","3.0","58.0","59.0","14134","1766","0"
"0","5.0","0.0","205.0","647.0","13628","613","0"
"1","4.0","2.0","123.0","296.0","23281","11","0"
"0","2.0","1.0","866.0","879.0","13478","975","0"
"0","7.0","2.0","0.0","0.0","3956","1712","0"
"0","4.0","2.0","0.0","0.0","23716","52","0"
"0","2.0","1.0","38.0","83.0","38870","501","0"
"0","2.0","1.0","625.0","644.0","15176","737","0"
"0","2.0","2.0","239.0","645.0","12454","1118","0"
"1","5.0","3.0","0.0","2.0","11808","1589","0"
"0","3.0","6.0","0.0","1.0","1","0","0"
"0","4.0","4.0","13.0","37.0","22310","279","0"
"0","1.0","0.0","0.0","1.0","17218","767","0"
"0","6.0","7.0","0.0","1.0","20585","2580","0"
"0","6.0","3.0","103.0","155.0","21231","1822","0"
"0","4.0","3.0","1.0","1.0","3202","525","0"
"0","3.0","3.0","0.0","1.0","12355","1082","0"
"0","5.0","3.0","0.0","1.0","12269","39","0"
"0","2.0","1.0","443.0","964.0","21124","479","0"
"0","13.0","7.0","4.0","10.0","22327","710","0"
"0","7.0","0.0","203.0","288.0","17717","70","0"
"0","6.0","2.0","88.0","100.0","1103","1598","0"
"0","5.0","0.0","0.0","1000.0","17214","374","0"
"0","2.0","0.0","144.0","181.0","11498","466","0"
"0","3.0","0.0","13.0","27.0","2106","92","0"
"0","3.0","1.0","705.0","762.0","4820","243","0"
"0","4.0","1.0","7.0","117.0","4095","218","0"
"0","3.0","2.0","4.0","4.0","22609","484","0"
"0","3.0","3.0","0.0","0.0","14912","49","0"
"0","1.0","1.0","0.0","999.0","19523","696","0"
"0","4.0","2.0","44.0","46.0","4127","959","0"
"0","3.0","4.0","7.0","16.0","25253","559","0"
"0","1.0","0.0","233.0","356.0","8202","967","0"
"0","4.0","2.0","0.0","0.0","20849","1021","0"
"0","2.0","0.0","19.0","477.0","15438","763","0"
"0","2.0","3.0","0.0","7.0","12537","681","0"
"0","4.0","2.0","220.0","1000.0","4496","747","0"
"0","1.0","0.0","11.0","37.0","5981","1166","0"
"0","20.0","5.0","476.0","547.0","12142","2439","0"
"0","3.0","2.0","144.0","161.0","17082","516","0"
"0","2.0","3.0","161.0","342.0","3705","645","0"
"0","3.0","2.0","277.0","339.0","6901","1619","0"
"0","4.0","1.0","67.0","537.0","14825","527","0"
"0","1.0","0.0","163.0","165.0","2934","1694","0"
"0","2.0","3.0","348.0","411.0","12668","1296","0"
"0","4.0","2.0","8.0","13.0","5544","882","0"
"0","10.0","3.0","0.0","4.0","26992","511","0"
"0","7.0","3.0","0.0","0.0","13437","640","0"
"0","4.0","2.0","9.0","12.0","16988","68","0"
"0","4.0","1.0","11.0","40.0","11638","1083","0"
"0","13.0","5.0","0.0","0.0","11076","267","0"
"0","7.0","1.0","240.0","423.0","1354","1904","0"
"0","5.0","7.0","0.0","2.0","18264","496","0"
"0","3.0","1.0","117.0","135.0","24262","254","0"
"0","10.0","9.0","0.0","0.0","38962","1254","0"
"0","1.0","0.0","0.0","1.0","11004","1494","0"
"0","1.0","1.0","122.0","125.0","12216","119","0"
"0","2.0","0.0","380.0","1000.0","12779","438","0"
"0","2.0","2.0","0.0","2.0","8591","76","0"
"0","2.0","1.0","69.0","79.0","15319","1361","0"
"0","1.0","0.0","555.0","615.0","25695","1530","0"
"0","2.0","1.0","0.0","0.0","21609","0","0"
"0","2.0","1.0","0.0","1.0","856","605","0"
"0","6.0","0.0","3.0","3.0","1073","1264","0"
"0","4.0","3.0","0.0","0.0","10916","553","0"
"0","5.0","4.0","0.0","1.0","14553","385","0"
"0","3.0","2.0","14.0","73.0","9629","239","0"
"0","2.0","1.0","115.0","240.0","18394","39","0"
"0","1.0","1.0","0.0","0.0","6349","288","0"
"0","19.0","9.0","10.0","14.0","7097","318","0"
"0","1.0","0.0","347.0","571.0","38425","417","0"
"1","3.0","1.0","66.0","411.0","24602","379","0"
"0","2.0","1.0","710.0","1000.0","7261","1905","0"
"0","2.0","3.0","197.0","201.0","5131","1493","0"
"0","19.0","9.0","6.0","22.0","2260","164","0"
"1","16.0","3.0","196.0","871.0","19389","1429","0"
"0","2.0","1.0","0.0","0.0","17159","47","0"
"0","5.0","1.0","601.0","683.0","4487","994","0"
"0","10.0","5.0","0.0","2.0","18273","361","0"
"0","2.0","1.0","31.0","47.0","9838","2436","0"
"0","8.0","2.0","650.0","1000.0","12328","781","0"
"0","4.0","2.0","0.0","0.0","19380","673","0"
"0","3.0","0.0","17.0","205.0","8856","769","0"
"0","4.0","2.0","1.0","3.0","8903","593","0"
"0","16.0","0.0","0.0","0.0","19554","847","0"
"0","2.0","1.0","26.0","494.0","6068","1650","0"
"0","3.0","3.0","756.0","895.0","19275","212","0"
"0","12.0","5.0","593.0","748.0","13487","326","0"
"0","9.0","4.0","76.0","309.0","17830","776","0"
"0","7.0","1.0","0.0","0.0","16845","1805","0"
"0","4.0","2.0","345.0","483.0","11053","387","0"
"0","2.0","0.0","0.0","1.0","10673","1268","0"
"0","5.0","3.0","2.0","2.0","2664","767","0"
"0","2.0","2.0","126.0","140.0","11191","1590","0"
"0","3.0","3.0","0.0","0.0","31501","252","0"
"0","3.0","0.0","11.0","454.0","12703","772","0"
"0","2.0","3.0","483.0","506.0","11818","1497","0"
"0","3.0","0.0","0.0","1000.0","25210","96","0"
"0","3.0","5.0","28.0","28.0","4350","593","0"
"0","2.0","0.0","79.0","404.0","5004","913","0"
"0","5.0","2.0","118.0","121.0","10117","247","0"
"0","54.0","4.0","0.0","998.0","18329","100","0"
"0","2.0","0.0","76.0","115.0","14435","1036","0"
"0","4.0","4.0","390.0","666.0","7539","510","0"
"1","3.0","1.0","113.0","616.0","14423","393","0"
"0","2.0","0.0","0.0","0.0","10503","249","0"
"0","3.0","2.0","40.0","67.0","12873","1929","0"
"0","3.0","2.0","68.0","74.0","17065","118","0"
"0","3.0","1.0","89.0","235.0","31755","9","0"
"0","6.0","2.0","0.0","10.0","42877","78","0"
"0","17.0","9.0","117.0","999.0","4227","969","0"
"0","3.0","1.0","0.0","5.0","8214","574","0"
"0","3.0","2.0","5.0","21.0","9719","448","0"
"0","2.0","0.0","21.0","61.0","17177","174","0"
"0","3.0","1.0","12.0","651.0","14612","497","0"
"0","7.0","1.0","33.0","111.0","11512","17","0"
"0","1.0","1.0","22.0","194.0","3242","21","0"
"0","4.0","2.0","15.0","29.0","20380","7","0"
"0","1.0","1.0","641.0","1000.0","14835","754","0"
"0","5.0","2.0","188.0","208.0","4100","108","0"
"0","3.0","4.0","16.0","16.0","17546","1130","0"
"0","2.0","3.0","0.0","0.0","11158","398","0"
"0","2.0","2.0","738.0","1000.0","5","1083","0"
"0","22.0","5.0","510.0","517.0","6082","104","0"
"0","18.0","2.0","207.0","230.0","10163","975","0"
"0","11.0","4.0","10.0","290.0","14362","730","0"
"0","3.0","1.0","179.0","195.0","21779","298","0"
"0","4.0","2.0","121.0","236.0","14330","1334","0"
"0","4.0","5.0","70.0","80.0","8675","1656","0"
"0","6.0","6.0","0.0","3.0","19631","507","0"
"0","5.0","1.0","228.0","307.0","18886","658","0"
"0","16.0","6.0","20.0","83.0","15638","929","0"
"0","11.0","5.0","0.0","1.0","12064","1137","0"
"0","2.0","4.0","23.0","25.0","20419","2086","0"
"0","3.0","0.0","339.0","344.0","16597","1407","0"
"0","3.0","1.0","169.0","279.0","30308","2842","0"
"0","6.0","5.0","0.0","1000.0","22925","1115","0"
"0","28.0","7.0","2.0","2.0","16537","271","0"
"0","2.0","0.0","10.0","70.0","2315","1735","0"
"0","3.0","3.0","0.0","2.0","24223","1285","0"
"0","10.0","4.0","0.0","3.0","18072","892","0"
"0","3.0","0.0","0.0","0.0","18484","0","0"
"0","12.0","14.0","0.0","0.0","2928","465","0"
"0","6.0","5.0","148.0","151.0","9271","825","0"
"0","9.0","3.0","77.0","379.0","3415","525","0"
"0","18.0","4.0","126.0","419.0","15606","187","0"
"0","5.0","2.0","99.0","111.0","2445","2263","0"
"0","3.0","0.0","96.0","997.0","16784","104","0"
"0","6.0","3.0","173.0","380.0","23215","1371","0"
"0","28.0","14.0","6.0","8.0","5609","947","0"
"0","3.0","2.0","41.0","43.0","20184","962","0"
"0","2.0","2.0","0.0","6.0","16164","952","0"
"0","17.0","1.0","18.0","76.0","11774","2126","0"
"0","6.0","2.0","34.0","322.0","7829","745","0"
"0","3.0","1.0","956.0","1000.0","14731","671","0"
"0","3.0","3.0","17.0","25.0","6053","822","0"
"0","2.0","1.0","261.0","723.0","5608","1331","0"
"0","9.0","3.0","2.0","9.0","9042","1599","0"
"0","2.0","1.0","0.0","1000.0","11514","456","0"
"1","3.0","2.0","29.0","120.0","24767","1136","0"
"0","7.0","1.0","0.0","6.0","19595","943","0"
"0","5.0","2.0","271.0","644.0","8691","1450","0"
"0","4.0","3.0","0.0","0.0","2431","1640","0"
"0","3.0","0.0","297.0","422.0","4522","1083","0"
"0","3.0","0.0","244.0","648.0","18835","531","0"
"0","7.0","2.0","0.0","3.0","67737","202","0"
"0","3.0","2.0","0.0","999.0","7608","97","0"
"0","2.0","0.0","317.0","454.0","12475","253","0"
"0","2.0","1.0","2.0","2.0","15655","850","0"
"0","5.0","1.0","94.0","666.0","19197","1159","0"
"0","2.0","0.0","0.0","0.0","15076","126","0"
"0","4.0","2.0","110.0","134.0","5150","1255","0"
"0","1.0","1.0","956.0","996.0","4550","566","0"
"0","1.0","0.0","0.0","2.0","19796","1088","0"
"0","3.0","1.0","110.0","199.0","13243","311","0"
"0","14.0","5.0","47.0","104.0","26114","1215","0"
"0","5.0","4.0","2.0","9.0","13578","1563","0"
"0","6.0","1.0","94.0","117.0","23862","793","0"
"0","3.0","0.0","934.0","999.0","8607","321","0"
"0","5.0","1.0","0.0","5.0","22620","524","0"
"0","8.0","4.0","574.0","944.0","13686","1270","0"
"0","9.0","3.0","287.0","500.0","7796","938","0"
"1","3.0","2.0","79.0","456.0","12961","1759","0"
"0","3.0","1.0","81.0","82.0","9737","398","0"
"0","7.0","8.0","0.0","0.0","16830","427","0"
"0","1.0","0.0","86.0","328.0","3391","2496","0"
"1","6.0","4.0","0.0","0.0","28424","421","0"
"0","16.0","5.0","0.0","993.0","21337","661","0"
"0","9.0","4.0","38.0","39.0","9248","181","0"
"0","6.0","1.0","102.0","157.0","18098","68","0"
"0","8.0","5.0","115.0","119.0","3349","566","0"
"0","5.0","3.0","0.0","1.0","12992","823","0"
"0","9.0","2.0","11.0","13.0","18027","2466","0"
"0","4.0","3.0","0.0","1.0","10556","443","0"
"0","2.0","3.0","18.0","876.0","12308","465","0"
"0","3.0","0.0","96.0","203.0","7002","901","0"
"0","2.0","0.0","0.0","1.0","8262","709","0"
"0","7.0","7.0","0.0","5.0","14818","945","0"
"0","3.0","2.0","0.0","1000.0","722","1771","0"
"0","2.0","0.0","54.0","426.0","14874","2291","0"
"0","4.0","2.0","797.0","998.0","16240","1885","0"
"0","2.0","1.0","261.0","283.0","13027","1481","0"
"0","4.0","0.0","9.0","9.0","16367","202","0"
"0","3.0","1.0","1.0","5.0","1313","240","0"
"1","3.0","0.0","0.0","1.0","6652","790","0"
"0","14.0","8.0","145.0","167.0","28573","1353","0"
"0","4.0","2.0","0.0","0.0","7951","1841","0"
"0","134.0","16.0","272.0","472.0","25155","3","0"
"0","1.0","2.0","53.0","92.0","4497","398","0"
"0","5.0","2.0","16.0","127.0","8848","562","0"
"0","1.0","6.0","33.0","41.0","9663","1188","0"
"0","4.0","5.0","3.0","3.0","6090","265","0"
"0","1.0","0.0","0.0","0.0","18651","1150","0"
"0","313.0","58.0","100.0","133.0","12685","487","0"
"0","5.0","0.0","0.0","998.0","4309","762","0"
"0","1.0","0.0","33.0","133.0","15499","432","0"
"0","11.0","12.0","0.0","0.0","37508","1195","0"
"0","7.0","3.0","222.0","264.0","24","680","0"
"0","5.0","2.0","0.0","3.0","3346","1028","0"
"0","12.0","8.0","0.0","0.0","712","1743","0"
"0","10.0","9.0","0.0","0.0","27861","662","0"
"0","26.0","3.0","1.0","10.0","26722","1622","0"
"0","5.0","0.0","892.0","1000.0","6057","827","0"
"1","7.0","2.0","0.0","998.0","18472","769","0"
"0","12.0","6.0","564.0","741.0","5139","843","0"
"1","1.0","1.0","0.0","6.0","48182","222","0"
"0","1.0","0.0","27.0","35.0","10758","1253","0"
"0","3.0","2.0","109.0","1000.0","9328","482","0"
"0","4.0","2.0","0.0","0.0","18044","502","0"
"0","1.0","0.0","162.0","613.0","8937","697","0"
"0","7.0","2.0","0.0","10.0","19145","186","0"
"0","2.0","1.0","0.0","0.0","5530","596","0"
"0","10.0","4.0","11.0","15.0","17305","521","0"
"0","5.0","0.0","106.0","109.0","5204","2312","0"
"1","6.0","3.0","0.0","0.0","19659","5","0"
"0","3.0","0.0","0.0","14.0","7481","93","0"
"0","1.0","0.0","28.0","38.0","14352","201","0"
"0","1.0","0.0","8.0","17.0","25919","1391","0"
"0","6.0","4.0","89.0","259.0","17356","1370","0"
"0","6.0","3.0","18.0","56.0","11842","231","0"
"0","1.0","0.0","547.0","681.0","9980","88","0"
"0","13.0","8.0","0.0","1.0","5156","308","0"
"0","12.0","5.0","14.0","122.0","28125","1479","0"
"0","3.0","3.0","0.0","0.0","9775","66","0"
"0","2.0","1.0","41.0","56.0","6102","1027","0"
"0","5.0","4.0","0.0","1.0","7376","16","0"
"0","1.0","1.0","61.0","84.0","28227","802","0"
"0","2.0","2.0","49.0","76.0","4652","804","0"
"0","4.0","1.0","2.0","2.0","14558","353","0"
"0","3.0","2.0","0.0","0.0","11972","1806","0"
"0","4.0","2.0","2.0","4.0","17588","1103","0"
"0","2.0","0.0","0.0","0.0","4892","51","0"
"0","3.0","0.0","27.0","27.0","8741","309","0"
"0","1.0","1.0","157.0","209.0","7486","771","0"
"0","3.0","0.0","131.0","145.0","15068","608","0"
"0","3.0","4.0","142.0","254.0","3076","499","0"
"0","3.0","2.0","576.0","840.0","10529","1866","0"
"0","2.0","0.0","0.0","0.0","43629","460","0"
"0","3.0","1.0","246.0","355.0","5710","1994","0"
"0","7.0","5.0","0.0","1.0","6555","1411","0"
"0","1.0","0.0","0.0","0.0","27858","926","0"
"0","2.0","2.0","47.0","50.0","8131","735","0"
"0","3.0","1.0","0.0","0.0","14985","58","0"
"0","3.0","4.0","114.0","999.0","20961","756","0"
"1","10.0","3.0","13.0","14.0","33592","283","0"
"0","2.0","4.0","406.0","1000.0","11911","561","0"
"0","7.0","6.0","2.0","3.0","10412","1143","0"
"0","18.0","10.0","100.0","347.0","8657","1307","0"
"0","4.0","5.0","0.0","44.0","17343","825","0"
"0","5.0","2.0","793.0","836.0","20716","714","0"
"0","3.0","1.0","1.0","310.0","34399","794","0"
"0","3.0","0.0","0.0","0.0","24603","1337","0"
"0","2.0","2.0","10.0","10.0","6618","367","0"
"0","4.0","3.0","31.0","31.0","4474","1355","0"
"0","9.0","2.0","6.0","8.0","3861","1177","0"
"0","3.0","1.0","72.0","75.0","7405","465","0"
"0","2.0","0.0","10.0","270.0","3922","1527","0"
"0","2.0","1.0","204.0","306.0","27376","651","0"
"0","3.0","2.0","27.0","46.0","9544","1139","0"
"0","11.0","4.0","31.0","39.0","21019","419","0"
"0","4.0","0.0","1.0","7.0","28103","395","0"
"0","6.0","4.0","41.0","44.0","7014","1457","0"
"0","4.0","1.0","361.0","434.0","2439","1334","0"
"0","1.0","0.0","719.0","889.0","802","1242","0"
"0","4.0","2.0","297.0","668.0","16894","758","0"
"0","7.0","1.0","53.0","89.0","10517","128","0"
"0","3.0","2.0","0.0","0.0","7965","1657","0"
"0","3.0","2.0","0.0","3.0","35526","1572","0"
"0","11.0","3.0","482.0","580.0","6103","392","0"
"0","1.0","0.0","20.0","999.0","10500","1310","0"
"1","5.0","1.0","0.0","249.0","8077","1251","0"
"0","4.0","2.0","2.0","25.0","1589","1066","0"
"1","7.0","1.0","234.0","739.0","40113","354","0"
"0","3.0","1.0","286.0","314.0","3027","927","0"
"0","2.0","2.0","4.0","4.0","9427","2573","0"
"0","2.0","1.0","0.0","1.0","22925","252","0"
"0","14.0","7.0","0.0","1.0","16940","10","0"
"0","1.0","0.0","18.0","1000.0","15534","142","0"
"0","5.0","2.0","64.0","117.0","26579","539","0"
"0","5.0","3.0","0.0","0.0","8796","700","0"
"0","2.0","0.0","2.0","112.0","8120","1422","0"
"0","4.0","3.0","0.0","0.0","46538","1213","0"
"0","6.0","2.0","6.0","20.0","15519","448","0"
"0","6.0","2.0","398.0","999.0","15612","285","0"
"0","5.0","1.0","81.0","343.0","20415","912","0"
"0","1.0","1.0","4.0","22.0","20383","365","0"
"0","9.0","3.0","3.0","10.0","20467","1279","0"
"0","4.0","1.0","121.0","266.0","13643","1781","0"
"0","4.0","1.0","163.0","232.0","6127","81","0"
"0","5.0","1.0","40.0","77.0","7258","1212","0"
"0","4.0","1.0","0.0","3.0","17425","667","0"
"0","4.0","3.0","0.0","0.0","27867","284","0"
"0","2.0","2.0","0.0","3.0","11315","585","0"
"0","9.0","5.0","584.0","762.0","14222","1936","0"
"0","8.0","1.0","287.0","423.0","16361","617","0"
"0","20.0","14.0","0.0","8.0","3507","1384","0"
"0","33.0","4.0","0.0","999.0","23778","1363","0"
"0","4.0","0.0","0.0","1000.0","96","769","0"
"0","5.0","2.0","0.0","15.0","13087","1401","0"
"0","2.0","3.0","246.0","264.0","27083","364","0"
"0","3.0","3.0","56.0","70.0","8401","501","0"
"1","3.0","1.0","0.0","0.0","13199","342","0"
"0","3.0","2.0","147.0","158.0","24127","3099","0"
"0","10.0","5.0","49.0","58.0","13065","141","0"
"0","2.0","2.0","0.0","0.0","11312","549","0"
"0","17.0","6.0","808.0","998.0","10322","219","0"
"0","1.0","0.0","640.0","640.0","5839","1532","0"
"0","13.0","14.0","0.0","0.0","16658","896","0"
"1","5.0","3.0","70.0","136.0","4462","1809","0"
"0","3.0","2.0","84.0","295.0","20359","994","0"
"0","3.0","2.0","0.0","1.0","10626","118","0"
"0","4.0","2.0","0.0","2.0","27738","1395","0"
"1","3.0","0.0","0.0","1000.0","30297","152","0"
"0","5.0","2.0","179.0","392.0","2201","1926","0"
"0","4.0","0.0","565.0","865.0","10230","1256","0"
"0","4.0","3.0","71.0","486.0","12961","370","0"
"1","2.0","1.0","0.0","2.0","28557","206","0"
"0","10.0","7.0","170.0","194.0","15813","1617","0"
"0","6.0","2.0","996.0","999.0","29936","324","0"
"0","13.0","3.0","441.0","543.0","29570","419","0"
"0","38.0","13.0","95.0","280.0","10442","110","0"
"0","5.0","1.0","38.0","61.0","11381","3164","0"
"0","20.0","8.0","0.0","9.0","27092","249","0"
"0","2.0","3.0","193.0","197.0","14309","1193","0"
"1","5.0","2.0","17.0","17.0","5750","0","0"
"0","9.0","9.0","0.0","0.0","20827","265","0"
"0","5.0","0.0","189.0","258.0","5472","606","0"
"0","1.0","1.0","0.0","0.0","15974","131","0"
"0","1.0","0.0","191.0","231.0","15621","1326","0"
"0","3.0","2.0","2.0","2.0","26871","1937","0"
"0","2.0","1.0","314.0","457.0","8913","135","0"
"0","2.0","0.0","44.0","78.0","17123","41","0"
"0","3.0","2.0","438.0","467.0","2492","1365","0"
"0","4.0","1.0","4.0","5.0","5192","652","0"
"0","2.0","2.0","11.0","63.0","24162","700","0"
"0","3.0","5.0","0.0","1.0","13217","648","0"
"0","2.0","1.0","170.0","180.0","2205","431","0"
"0","6.0","3.0","660.0","809.0","29666","157","0"
"0","3.0","0.0","0.0","1.0","2661","658","0"
"1","1.0","0.0","3.0","3.0","10886","281","0"
"0","1.0","1.0","4.0","87.0","7495","239","0"
"0","6.0","2.0","602.0","995.0","15362","1559","0"
"0","11.0","6.0","23.0","129.0","3953","342","0"
"1","2.0","0.0","0.0","2.0","10845","125","0"
"0","6.0","3.0","298.0","462.0","20951","1032","0"
"0","5.0","2.0","0.0","5.0","17395","70","0"
"0","5.0","0.0","51.0","169.0","8542","1176","0"
"0","1.0","0.0","7.0","8.0","875","1716","0"
"0","1.0","1.0","0.0","0.0","22060","776","0"
"0","5.0","2.0","2.0","4.0","13827","247","0"
"0","9.0","2.0","54.0","55.0","30040","260","0"
"0","5.0","2.0","183.0","277.0","5970","173","0"
"0","2.0","1.0","0.0","0.0","5504","89","0"
"0","1.0","1.0","0.0","0.0","13462","0","0"
"0","11.0","3.0","190.0","236.0","15051","358","0"
"0","6.0","4.0","297.0","886.0","16427","355","0"
"0","2.0","1.0","0.0","1.0","20120","1251","0"
"1","5.0","1.0","171.0","484.0","9913","360","0"
"0","6.0","1.0","0.0","2.0","40196","1734","0"
"0","5.0","1.0","9.0","12.0","8727","107","0"
"0","5.0","2.0","365.0","1000.0","16545","260","0"
"0","3.0","2.0","0.0","1.0","12001","638","0"
"0","7.0","4.0","871.0","1000.0","37946","770","0"
"1","3.0","1.0","3.0","65.0","6770","1375","0"
"0","3.0","2.0","139.0","213.0","15102","492","0"
"0","2.0","1.0","31.0","240.0","11769","491","0"
"0","1.0","0.0","0.0","996.0","14424","1259","0"
"0","20.0","8.0","1.0","75.0","27579","2219","0"
"0","1.0","0.0","0.0","0.0","10877","42","0"
"0","8.0","5.0","0.0","4.0","17212","221","0"
"0","2.0","0.0","705.0","781.0","23371","1391","0"
"0","3.0","2.0","4.0","35.0","3693","1276","0"
"0","2.0","1.0","60.0","113.0","8775","500","0"
"0","1.0","0.0","374.0","670.0","14431","658","0"
"0","2.0","1.0","0.0","1000.0","26549","2035","0"
"0","5.0","4.0","3.0","5.0","13110","363","0"
"0","4.0","3.0","4.0","75.0","11995","176","0"
"0","11.0","4.0","961.0","1000.0","13207","2212","0"
"0","5.0","3.0","0.0","0.0","7107","84","0"
"0","5.0","4.0","76.0","443.0","6354","177","0"
"0","3.0","3.0","307.0","422.0","2866","60","0"
"0","2.0","0.0","56.0","93.0","14024","1312","0"
"0","6.0","4.0","39.0","395.0","20514","1534","0"
"0","6.0","1.0","0.0","0.0","25608","1057","0"
"0","1.0","0.0","50.0","94.0","33","1992","0"
"0","1.0","0.0","214.0","251.0","2732","1162","0"
"0","12.0","3.0","0.0","1000.0","17851","1133","0"
"0","1.0","1.0","0.0","0.0","3861","520","0"
"0","5.0","0.0","35.0","120.0","20755","1526","0"
"0","21.0","10.0","7.0","14.0","10084","3027","0"
"0","3.0","2.0","0.0","9.0","12445","815","0"
"0","10.0","1.0","224.0","245.0","16430","716","0"
